4245:4245 5714 937 957 4245 1890 5710 5710 955 932 933 5735 963 1713 925 958 926 5621 5621 1719 1723 1722 1725 1720 1731 1871 1871 5655 5655 5652 5623 5645 955 5650 5649 5640 5648 1729 1717 1717 1699 1698 1704 1702 1700 1703 5714 937 957 4245 1889 2282 1926 5714 925 939 1697 3938 935 959 934 938 1889 3086 4029 5121 2028 4461 2973 4991 4989 4980 4981 
4988:4988 5714 937 957 4988 1890 5710 5710 955 932 933 5735 963 1713 925 958 926 5621 5621 1719 1723 1722 1725 1720 1731 1871 1871 5655 5655 5652 5623 5645 955 5650 5649 5640 5648 1729 1717 1717 1699 1698 1704 1702 1700 1703 5714 937 957 4988 1926 5714 925 939 1697 935 959 934 938 1889 
1483:
3033:5714 937 957 1890 5710 5710 955 932 933 5735 963 1713 925 958 926 5621 5621 1719 1723 1722 1725 1720 1731 1871 1871 5655 5655 5652 5623 5645 955 5650 5649 5640 5648 1729 1717 1717 1699 1698 1704 1702 1700 1703 5714 937 957 1889 2277 1926 5714 925 939 1697 3938 935 959 934 938 1889 3086 4029 5121 2028 4461 2973 4991 4989 4980 4981 
2481:2481 5714 937 957 2481 1890 5710 5710 955 932 933 5735 963 1713 925 958 926 5621 5621 1719 1723 1722 1725 1720 1731 1871 1871 5655 5655 5652 5623 5645 955 5650 5649 5640 5648 1729 1717 1717 1699 1698 1704 1702 1700 1703 5714 937 957 2481 1889 2282 1926 5714 925 939 1697 3938 935 959 934 938 1889 3086 4029 5121 2028 4461 2973 4991 4989 4980 4981 
4634:4634 5714 937 957 4634 1890 5710 5710 955 932 933 5735 963 1713 925 958 926 5621 5621 1719 1723 1722 1725 1720 1731 1871 1871 5655 5655 5652 5623 5645 955 5650 5649 5640 5648 1729 1717 1717 1699 1698 1704 1702 1700 1703 5714 937 957 4634 1889 2282 1926 5714 925 939 1697 3938 935 959 934 938 1889 3086 4029 5121 2028 4461 2973 4991 4989 4980 4981 
3795:3795 5714 937 957 3795 1890 5710 5710 955 932 933 5735 963 1713 925 958 926 5621 5621 1719 1723 1722 1725 1720 1731 1871 1871 5655 5655 5652 5623 5645 955 5650 5649 5640 5648 1729 1717 1717 1699 1698 1704 1702 1700 1703 5714 937 957 3795 1889 2282 1926 5714 925 939 1697 3938 935 959 934 938 1889 3086 4029 5121 2028 4461 2973 4991 4989 4980 4981 
4892:4892 5714 937 957 4892 1890 5710 5710 955 932 933 5735 963 1713 925 958 926 5621 5621 1719 1723 1722 1725 1720 1731 1871 1871 5655 5655 5652 5623 5645 955 5650 5649 5640 5648 1729 1717 1717 1699 1698 1704 1702 1700 1703 5714 937 957 4892 1889 2277 1926 5714 925 939 1697 3938 935 959 934 938 1889 3086 4029 5121 2028 4461 2973 4991 4989 4980 4981 
971:
853:853 5714 937 957 853 1890 5710 5710 955 932 933 5735 963 1713 925 958 926 5621 5621 1719 1723 1722 1725 1720 1731 1871 1871 5655 5655 5652 5623 5645 955 5650 5649 5640 5648 1729 1717 1717 1699 1698 1704 1702 1700 1703 5714 937 957 853 1889 2282 1926 5714 925 939 1697 3938 935 959 934 938 1889 3086 4029 5121 2028 4461 2973 4991 4989 4980 4981 
2308:2308 5714 937 957 2308 1890 5710 5710 955 932 933 5735 963 1713 925 958 926 5621 5621 1719 1723 1722 1725 1720 1731 1871 1871 5655 5655 5652 5623 5645 955 5650 5649 5640 5648 1729 1717 1717 1699 1698 1704 1702 1700 1703 5714 937 957 2308 1889 2270 1926 5714 925 939 1697 3938 935 959 934 938 1889 3086 4029 5121 2028 4461 2973 4991 4989 4980 4981 
1205:
2260:2260 5714 937 957 2260 1890 5710 5710 955 932 933 5735 963 1713 925 958 926 5621 5621 1719 1723 1722 1725 1720 1731 1871 1871 5655 5655 5652 5623 5645 955 5650 5649 5640 5648 1729 1717 1717 1699 1698 1704 1702 1700 1703 5714 937 957 2260 1889 2282 1926 5714 925 939 1697 3938 935 959 934 938 1889 3086 4029 5121 2028 4461 2973 4991 4989 4980 4981 
185:185 5714 937 957 185 1890 5710 5710 955 932 933 5735 963 1713 925 958 926 5621 5621 1719 1723 1722 1725 1720 1731 1871 1871 5655 5655 5652 5623 5645 955 5650 5649 5640 5648 1729 1717 1717 1699 1698 1704 1702 1700 1703 5714 937 957 185 1889 2282 1926 5714 925 939 1697 3938 935 959 934 938 1889 3086 4029 5121 2028 4461 2973 4991 4989 4980 4981 
2743:2743 5714 937 957 2743 1890 5710 5710 955 932 933 5735 963 1713 925 958 926 5621 5621 1719 1723 1722 1725 1720 1731 1871 1871 5655 5655 5652 5623 5645 955 5650 5649 5640 5648 1729 1717 1717 1699 1698 1704 1702 1700 1703 5714 937 957 2743 1889 2282 1926 5714 925 939 1697 3938 935 959 934 938 1889 3086 4029 5121 2028 4461 2973 4991 4989 4980 4981 
4813:4813 5714 937 957 4813 1890 5710 5710 955 932 933 5735 963 1713 925 958 926 5621 5621 1719 1723 1722 1725 1720 1731 1871 1871 5655 5655 5652 5623 5645 955 5650 5649 5640 5648 1729 1717 1717 1699 1698 1704 1702 1700 1703 5714 937 957 4813 1889 2282 1926 5714 925 939 1697 3938 935 959 934 938 1889 3086 4029 5121 2028 4461 2973 4991 4989 4980 4981 
1247:
2793:2793 5714 937 957 2793 1890 5710 5710 955 932 933 5735 963 1713 925 958 926 5621 5621 1719 1723 1722 1725 1720 1731 1871 1871 5655 5655 5652 5623 5645 955 5650 5649 5640 5648 1729 1717 1717 1699 1698 1704 1702 1700 1703 5714 937 957 2793 1889 2282 1926 5714 925 939 1697 3938 935 959 934 938 1889 3086 4029 5121 2028 4461 2973 4991 4989 4980 4981 
186:186 5714 937 957 186 1890 5710 5710 955 932 933 5735 963 1713 925 958 926 5621 5621 1719 1723 1722 1725 1720 1731 1871 1871 5655 5655 5652 5623 5645 955 5650 5649 5640 5648 1729 1717 1717 1699 1698 1704 1702 1700 1703 5714 937 957 186 1889 2273 1926 5714 925 939 1697 3938 935 959 934 938 1889 3086 4029 5121 2028 4461 2973 4991 4989 4980 4981 
5251:5251 5714 937 957 5251 1890 5710 5710 955 932 933 5735 963 1713 925 958 926 5621 5621 1719 1723 1722 1725 1720 1731 1871 1871 5655 5655 5652 5623 5645 955 5650 5649 5640 5648 1729 1717 1717 1699 1698 1704 1702 1700 1703 5714 937 957 5251 1889 2282 1926 5714 925 939 1697 3938 935 959 934 938 1889 3086 4029 5121 2028 4461 2973 4991 4989 4980 4981 
3970:3970 5714 937 957 3970 1890 5710 5710 955 932 933 5735 963 1713 925 958 926 5621 5621 1719 1723 1722 1725 1720 1731 1871 1871 5655 5655 5652 5623 5645 955 5650 5649 5640 5648 1729 1717 1717 1699 1698 1704 1702 1700 1703 5714 937 957 3970 1889 2282 1926 5714 925 939 1697 3938 935 959 934 938 1889 3086 4029 5121 2028 4461 2973 4991 4989 4980 4981 
5571:5571 5714 937 957 5571 1890 5710 5710 955 932 933 5735 963 1713 925 958 926 5621 5621 1719 1723 1722 1725 1720 1731 1871 1871 5655 5655 5652 5623 5645 955 5650 5649 5640 5648 1729 1717 1717 1699 1698 1704 1702 1700 1703 5714 937 957 5571 1889 2282 1926 5714 925 939 1697 3938 935 959 934 938 1889 3086 4029 5121 2028 4461 2973 4991 4989 4980 4981 
1745:1745 5714 937 957 1745 1890 5710 5710 955 932 933 5735 963 1713 925 958 926 5621 5621 1719 1723 1722 1725 1720 1731 1871 1871 5655 5655 5652 5623 5645 955 5650 5649 5640 5648 1729 1717 1717 1699 1698 1704 1702 1700 1703 5714 937 957 1745 5711 1742 1926 5714 925 939 1697 935 959 934 938 5711 1744 1737 1736 1734 1735 1745 1743 
2821:2821 5714 937 957 2821 1890 5710 5710 955 932 933 5735 963 1713 925 958 926 5621 5621 1719 1723 1722 1725 1720 1731 1871 1871 5655 5655 5652 5623 5645 955 5650 5649 5640 5648 1729 1717 1717 1699 1698 1704 1702 1700 1703 5714 937 957 2821 1889 2282 1926 5714 925 939 1697 3938 935 959 934 938 1889 3086 4029 5121 2028 4461 2973 4991 4989 4980 4981 
209:209 5714 937 957 209 1890 5710 5710 955 932 933 5735 963 1713 925 958 926 5621 5621 1719 1723 1722 1725 1720 1731 1871 1871 5655 5655 5652 5623 5645 955 5650 5649 5640 5648 1729 1717 1717 1699 1698 1704 1702 1700 1703 5714 937 957 209 1889 2282 1926 5714 925 939 1697 3938 935 959 934 938 1889 3086 4029 5121 2028 4461 2973 4991 4989 4980 4981 
3707:3707 5714 937 957 3707 1890 5710 5710 955 932 933 5735 963 1713 925 958 926 5621 5621 1719 1723 1722 1725 1720 1731 1871 1871 5655 5655 5652 5623 5645 955 5650 5649 5640 5648 1729 1717 1717 1699 1698 1704 1702 1700 1703 5714 937 957 3707 1889 2282 1926 5714 925 939 1697 3938 935 959 934 938 1889 3086 4029 5121 2028 4461 2973 4991 4989 4980 4981 
2469:2469 5714 937 957 2469 1890 5710 5710 955 932 933 5735 963 1713 925 958 926 5621 5621 1719 1723 1722 1725 1720 1731 1871 1871 5655 5655 5652 5623 5645 955 5650 5649 5640 5648 1729 1717 1717 1699 1698 1704 1702 1700 1703 5714 937 957 2469 1889 2282 1926 5714 925 939 1697 3938 935 959 934 938 1889 3086 4029 5121 2028 4461 2973 4991 4989 4980 4981 
2363:
1492:
4541:4541 5714 937 957 4541 1890 5710 5710 955 932 933 5735 963 1713 925 958 926 5621 5621 1719 1723 1722 1725 1720 1731 1871 1871 5655 5655 5652 5623 5645 955 5650 5649 5640 5648 1729 1717 1717 1699 1698 1704 1702 1700 1703 5714 937 957 4541 1889 2282 1926 5714 925 939 1697 3938 935 959 934 938 1889 3086 4029 5121 2028 4461 2973 4991 4989 4980 4981 
2466:2466 5714 937 957 2466 1890 5710 5710 955 932 933 5735 963 1713 925 958 926 5621 5621 1719 1723 1722 1725 1720 1731 1871 1871 5655 5655 5652 5623 5645 955 5650 5649 5640 5648 1729 1717 1717 1699 1698 1704 1702 1700 1703 5714 937 957 2466 1889 2276 1926 5714 925 939 1697 3938 935 959 934 938 1889 3086 4029 5121 2028 4461 2973 4991 4989 4980 4981 
249:249 5714 937 957 249 1890 5710 5710 955 932 933 5735 963 1713 925 958 926 5621 5621 1719 1723 1722 1725 1720 1731 1871 1871 5655 5655 5652 5623 5645 955 5650 5649 5640 5648 1729 1717 1717 1699 1698 1704 1702 1700 1703 5714 937 957 249 1889 2282 1926 5714 925 939 1697 3938 935 959 934 938 1889 3086 4029 5121 2028 4461 2973 4991 4989 4980 4981 
4185:4185 5714 937 957 4185 1890 5710 5710 955 932 933 5735 963 1713 925 958 926 5621 5621 1719 1723 1722 1725 1720 1731 1871 1871 5655 5655 5652 5623 5645 955 5650 5649 5640 5648 1729 1717 1717 1699 1698 1704 1702 1700 1703 5714 937 957 4185 1889 2282 1926 5714 925 939 1697 3938 935 959 934 938 1889 3086 4029 5121 2028 4461 2973 4991 4989 4980 4981 
877:877 5714 937 957 877 1890 5710 5710 955 932 933 5735 963 1713 925 958 926 5621 5621 1719 1723 1722 1725 1720 1731 1871 1871 5655 5655 5652 5623 5645 955 5650 5649 5640 5648 1729 1717 1717 1699 1698 1704 1702 1700 1703 5714 937 957 877 1889 2282 1926 5714 925 939 1697 3938 935 959 934 938 1889 3086 4029 5121 2028 4461 2973 4991 4989 4980 4981 
3309:3309 5714 937 957 3309 1890 5710 5710 955 932 933 5735 963 1713 925 958 926 5621 5621 1719 1723 1722 1725 1720 1731 1871 1871 5655 5655 5652 5623 5645 955 5650 5649 5640 5648 1729 1717 1717 1699 1698 1704 1702 1700 1703 5714 937 957 3309 1889 2282 1926 5714 925 939 1697 3938 935 959 934 938 1889 3086 4029 5121 2028 4461 2973 4991 4989 4980 4981 
5513:5513 5714 937 957 5513 1890 5710 5710 955 932 933 5735 963 1713 925 958 926 5621 5621 1719 1723 1722 1725 1720 1731 1871 1871 5655 5655 5652 5623 5645 955 5650 5649 5640 5648 1729 1717 1717 1699 1698 1704 1702 1700 1703 5714 937 957 5513 1889 2282 1926 5714 925 939 1697 3938 935 959 934 938 1889 3086 4029 5121 2028 4461 2973 4991 4989 4980 4981 
1285:
5201:5714 937 957 1890 5710 5710 955 932 933 5735 963 1713 925 958 926 5621 5621 1719 1723 1722 1725 1720 1731 1871 1871 5655 5655 5652 5623 5645 955 5650 5649 5640 5648 1729 1717 1717 1699 1698 1704 1702 1700 1703 5714 937 957 1889 2282 1926 5714 925 939 1697 3938 935 959 934 938 1889 3086 4029 5121 2028 4461 2973 4991 4989 4980 4981 
5068:5068 5714 937 957 5068 1890 5710 5710 955 932 933 5735 963 1713 925 958 926 5621 5621 1719 1723 1722 1725 1720 1731 1871 1871 5655 5655 5652 5623 5645 955 5650 5649 5640 5648 1729 1717 1717 1699 1698 1704 1702 1700 1703 5714 937 957 5068 1889 2282 1926 5714 925 939 1697 3938 935 959 934 938 1889 3086 4029 5121 2028 4461 2973 4991 4989 4980 4981 
3659:5714 937 957 1890 5710 5710 955 932 933 5735 963 1713 925 958 926 5621 5621 1719 1723 1722 1725 1720 1731 1871 1871 5655 5655 5652 5623 5645 955 5650 5649 5640 5648 1729 1717 1717 1699 1698 1704 1702 1700 1703 5714 937 957 1889 2277 1926 5714 925 939 1697 3938 935 959 934 938 1889 3086 4029 5121 2028 4461 2973 4991 4989 4980 4981 
5471:5471 5714 937 957 5471 1890 5710 5710 955 932 933 5735 963 1713 925 958 926 5621 5621 1719 1723 1722 1725 1720 1731 1871 1871 5655 5655 5652 5623 5645 955 5650 5649 5640 5648 1729 1717 1717 1699 1698 1704 1702 1700 1703 5714 937 957 5471 1889 4987 2270 1926 5714 925 939 1697 3938 935 959 934 938 1889 3086 4029 5121 2028 4461 2973 4991 4989 4980 4981 
482:482 5714 937 957 482 1890 5710 5710 955 932 933 5735 963 1713 925 958 926 5621 5621 1719 1723 1722 1725 1720 1731 1871 1871 5655 5655 5652 5623 5645 955 5650 5649 5640 5648 1729 1717 1717 1699 1698 1704 1702 1700 1703 5714 937 957 482 1889 2277 1926 5714 925 939 1697 3938 935 959 934 938 1889 3086 4029 5121 2028 4461 2973 4991 4989 4980 4981 
1626:
3528:3528 5714 937 957 3528 1890 5710 5710 955 932 933 5735 963 1713 925 958 926 5621 5621 1719 1723 1722 1725 1720 1731 1871 1871 5655 5655 5652 5623 5645 955 5650 5649 5640 5648 1729 1717 1717 1699 1698 1704 1702 1700 1703 5714 937 957 3528 1889 2282 1926 5714 925 939 1697 3938 935 959 934 938 1889 3086 4029 5121 2028 4461 2973 4991 4989 4980 4981 
4771:4771 5714 937 957 4771 1890 5710 5710 955 932 933 5735 963 1713 925 958 926 5621 5621 1719 1723 1722 1725 1720 1731 1871 1871 5655 5655 5652 5623 5645 955 5650 5649 5640 5648 1729 1717 1717 1699 1698 1704 1702 1700 1703 5714 937 957 4771 1889 2282 1926 5714 925 939 1697 3938 935 959 934 938 1889 3086 4029 5121 2028 4461 2973 4991 4989 4980 4981 
1214:
2181:2181 5714 937 957 2181 1890 5710 5710 955 932 933 5735 963 1713 925 958 926 5621 5621 1719 1723 1722 1725 1720 1731 1871 1871 5655 5655 5652 5623 5645 955 5650 5649 5640 5648 1729 1717 1717 1699 1698 1704 1702 1700 1703 5714 937 957 2181 1889 2282 1926 5714 925 939 1697 3938 935 959 934 938 1889 3086 4029 5121 2028 4461 2973 4991 4989 4980 4981 
4071:4071 5714 937 957 4071 1890 5710 5710 955 932 933 5735 963 1713 925 958 926 5621 5621 1719 1723 1722 1725 1720 1731 1871 1871 5655 5655 5652 5623 5645 955 5650 5649 5640 5648 1729 1717 1717 1699 1698 1704 1702 1700 1703 5714 937 957 4071 1889 2282 1926 5714 925 939 1697 3938 935 959 934 938 1889 3086 4029 5121 2028 4461 2973 4991 4989 4980 4981 
3788:3788 5714 937 957 3788 1890 5710 5710 955 932 933 5735 963 1713 925 958 926 5621 5621 1719 1723 1722 1725 1720 1731 1871 1871 5655 5655 5652 5623 5645 955 5650 5649 5640 5648 1729 1717 1717 1699 1698 1704 1702 1700 1703 5714 937 957 3788 1889 2282 1926 5714 925 939 1697 3938 935 959 934 938 1889 3086 4029 5121 2028 4461 2973 4991 4989 4980 4981 
2814:2814 5714 937 957 2814 1890 5710 5710 955 932 933 5735 963 1713 925 958 926 5621 5621 1719 1723 1722 1725 1720 1731 1871 1871 5655 5655 5652 5623 5645 955 5650 5649 5640 5648 1729 1717 1717 1699 1698 1704 1702 1700 1703 5714 937 957 2814 1889 2282 1926 5714 925 939 1697 3938 935 959 934 938 1889 3086 4029 5121 2028 4461 2973 4991 4989 4980 4981 
5706:
638:638 5714 937 957 638 1890 5710 5710 955 932 933 5735 963 1713 925 958 926 5621 5621 1719 1723 1722 1725 1720 1731 1871 1871 5655 5655 5652 5623 5645 955 5650 5649 5640 5648 1729 1717 1717 1699 1698 1704 1702 1700 1703 5714 937 957 638 1889 2282 1926 5714 925 939 1697 3938 935 959 934 938 1889 3086 4029 5121 2028 4461 2973 4991 4989 4980 4981 
2541:2541 5714 937 957 2541 1890 5710 5710 955 932 933 5735 963 1713 925 958 926 5621 5621 1719 1723 1722 1725 1720 1731 1871 1871 5655 5655 5652 5623 5645 955 5650 5649 5640 5648 1729 1717 1717 1699 1698 1704 1702 1700 1703 5714 937 957 2541 1889 2282 1926 5714 925 939 1697 3938 935 959 934 938 1889 3086 4029 5121 2028 4461 2973 4991 4989 4980 4981 
3301:3301 5714 937 957 3301 1890 5710 5710 955 932 933 5735 963 1713 925 958 926 5621 5621 1719 1723 1722 1725 1720 1731 1871 1871 5655 5655 5652 5623 5645 955 5650 5649 5640 5648 1729 1717 1717 1699 1698 1704 1702 1700 1703 5714 937 957 3301 1889 2282 1926 5714 925 939 1697 3938 935 959 934 938 1889 3086 4029 5121 2028 4461 2973 4991 4989 4980 4981 
3703:3703 5714 937 957 3703 1890 5710 5710 955 932 933 5735 963 1713 925 958 926 5621 5621 1719 1723 1722 1725 1720 1731 1871 1871 5655 5655 5652 5623 5645 955 5650 5649 5640 5648 1729 1717 1717 1699 1698 1704 1702 1700 1703 5714 937 957 3703 1889 2282 1926 5714 925 939 1697 3938 935 959 934 938 1889 3086 4029 5121 2028 4461 2973 4991 4989 4980 4981 
1359:
681:681 5714 937 957 681 1890 5710 5710 955 932 933 5735 963 1713 925 958 926 5621 5621 1719 1723 1722 1725 1720 1731 1871 1871 5655 5655 5652 5623 5645 955 5650 5649 5640 5648 1729 1717 1717 1699 1698 1704 1702 1700 1703 5714 937 957 681 1889 2282 1926 5714 925 939 1697 3938 935 959 934 938 1889 3086 4029 5121 2028 4461 2973 4991 4989 4980 4981 
3163:
384:384 5714 937 957 384 1890 5710 5710 955 932 933 5735 963 1713 925 958 926 5621 5621 1719 1723 1722 1725 1720 1731 1871 1871 5655 5655 5652 5623 5645 955 5650 5649 5640 5648 1729 1717 1717 1699 1698 1704 1702 1700 1703 5714 937 957 384 1889 1794 5620 2280 1926 5714 925 939 1697 3938 935 959 934 938 1889 3086 4029 5121 2028 4461 2973 4991 4989 4980 4981 
3560:3560 5714 937 957 3560 1890 5710 5710 955 932 933 5735 963 1713 925 958 926 5621 5621 1719 1723 1722 1725 1720 1731 1871 1871 5655 5655 5652 5623 5645 955 5650 5649 5640 5648 1729 1717 1717 1699 1698 1704 1702 1700 1703 5714 937 957 3560 1889 3790 2270 1926 5714 925 939 1697 3938 935 959 934 938 1889 3086 4029 5121 2028 4461 2973 4991 4989 4980 4981 
5716:5716 5714 937 957 5716 1890 5710 5710 955 932 933 5735 963 1713 925 958 926 5621 5621 1719 1723 1722 1725 1720 1731 1871 1871 5655 5655 5652 5623 5645 955 5650 5649 5640 5648 1729 1717 1717 1699 1698 1704 1702 1700 1703 5714 937 957 5716 1697 1926 5714 925 939 1697 935 959 934 938 1697 5718 5716 5717 
2158:2158 5714 937 957 2158 1890 5710 5710 955 932 933 5735 963 1713 925 958 926 5621 5621 1719 1723 1722 1725 1720 1731 1871 1871 5655 5655 5652 5623 5645 955 5650 5649 5640 5648 1729 1717 1717 1699 1698 1704 1702 1700 1703 5714 937 957 2158 1889 2282 1926 5714 925 939 1697 3938 935 959 934 938 1889 3086 4029 5121 2028 4461 2973 4991 4989 4980 4981 
